"station.id","X","station.name","latitude","longitude","year","index","boro","daily_trips"
3108,390,"Nassau Ave & Russell St",40.72557,-73.94434,2015,391,"Brooklyn",23.367816091954
3109,391,"Banker St & Meserole Ave",40.72606,-73.95621,2015,392,"Brooklyn",14.9885057471264
3110,392,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,2015,393,"Brooklyn",19.6781609195402
3111,393,"Norman Ave & Leonard St",40.7258483,-73.95064893,2015,394,"Brooklyn",11.7931034482759
3112,394,"Milton St & Franklin St",40.72906,-73.95779,2015,395,"Brooklyn",27.9770114942529
3113,395,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,2015,396,"Brooklyn",18.7011494252874
3114,396,"India St & East River",40.73165141,-73.96161892,2015,397,"Brooklyn",4.85057471264368
3115,397,"India St & Manhattan Ave",40.73232194,-73.9550858,2015,398,"Brooklyn",16.1149425287356
3116,398,"Huron St & Franklin St",40.73266,-73.95826,2015,399,"Brooklyn",11.3563218390805
3117,399,"Franklin St & Dupont St",40.73564,-73.95866,2015,400,"Brooklyn",10.1954022988506
3118,400,"McGuinness Blvd & Eagle St",40.73555,-73.95284,2015,401,"Brooklyn",13.8965517241379
3119,401,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,2015,402,"Queens",31.1264367816092
3120,402,"Center Blvd & Borden Ave",40.74161,-73.96044,2015,403,"Queens",4.50574712643678
3121,403,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,2015,404,"Queens",5.93103448275862
3122,404,"48 Ave & 5 St",40.7443632871,-73.955873251,2015,405,"Queens",6.13793103448276
3123,405,"31 St & Thomson Ave",40.74469738,-73.93540375,2015,406,"Queens",2.40229885057471
3124,406,"46 Ave & 5 St",40.74731,-73.95451,2015,407,"Queens",20.264367816092
3125,407,"45 Rd & 11 St",40.74708586,-73.94977234,2015,408,"Queens",12.7586206896552
3126,408,"44 Dr & Jackson Ave",40.74718234,-73.9432635,2015,409,"Queens",11.7471264367816
3127,409,"9 St & 44 Rd",40.74966,-73.9521,2015,410,"Queens",3.31034482758621
3128,410,"21 St & 43 Ave",40.75052534,-73.94594845,2015,411,"Queens",2.95402298850575
3129,411,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,2015,412,"Queens",21.3908045977011
3132,412,"E 59 St & Madison Ave",40.76350532,-73.97109243,2015,413,"Manhattan",39.5402298850575
3134,413,"3 Ave & E 62 St",40.76312584,-73.96526895,2015,414,"Manhattan",33.8505747126437
3135,414,"E 75 St & 3 Ave",40.77112927,-73.95772297,2015,415,"Manhattan",31.6781609195402
3136,415,"5 Ave & E 63 St",40.76650452,-73.97147595,2015,416,"Manhattan",29.7931034482759
3137,416,"5 Ave & E 73 St",40.77282817,-73.96685276,2015,417,"Manhattan",50.0114942528736
3138,417,"E 77 St & Park Ave",40.774405455,-73.9617526531,2015,418,"Manhattan",13.4367816091954
3139,418,"E 72 St & Park Ave",40.7711828754,-73.9640942216,2015,419,"Manhattan",32.4827586206897
3140,419,"1 Ave & E 78 St",40.77140426,-73.9535166,2015,420,"Manhattan",65.2298850574713
