"station.id","X","station.name","latitude","longitude","year","index","boro","daily_trips"
2004,312,"6 Ave & Broome St",40.724399,-74.004704,2013,313,"Manhattan",53
2005,313,"Railroad Ave & Kay Ave",40.70531194,-73.97100056,2013,314,"Manhattan",2
2006,314,"Central Park S & 6 Ave",40.76590936,-73.97634151,2013,315,"Manhattan",100
2008,315,"Little West St & 1 Pl",40.70569254,-74.01677685,2013,316,"Manhattan",63
2009,316,"Catherine St & Monroe St",40.71117444,-73.99682619,2013,317,"Manhattan",36
2010,317,"Grand St & Greene St",40.72165481,-74.00234737,2013,318,"Manhattan",52
2012,318,"E 27 St & 1 Ave",40.739445,-73.976806,2013,319,"Manhattan",66
2017,319,"E 43 St & 2 Ave",40.75022392,-73.97121414,2013,320,"Manhattan",33
2021,320,"W 45 St & 8 Ave",40.75929124,-73.98859651,2013,321,"Manhattan",74
2022,321,"E 60 St & York Ave",40.759107,-73.959223,2013,322,"Manhattan",21
2023,322,"E 55 St & Lexington Ave",40.75968085,-73.97031366,2013,323,"Manhattan",37
3002,323,"South End Ave & Liberty St",40.711512,-74.015756,2013,324,"Manhattan",109
3016,324,"Kent Ave & N 7 St",40.72073,-73.96126,2015,325,"Brooklyn",6
3041,325,"Kingston Ave & Herkimer St",40.67890679,-73.94142771,2015,326,"Brooklyn",4
3042,326,"Fulton St & Utica Ave",40.6794268,-73.9298911,2015,327,"Brooklyn",8
3043,327,"Lewis Ave & Decatur St",40.6814598,-73.934903,2015,328,"Brooklyn",4
3044,328,"Albany Ave & Fulton St",40.6800105,-73.938475,2015,329,"Brooklyn",3
3046,329,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,2015,330,"Brooklyn",6
3047,330,"Halsey St & Tompkins Ave",40.6823687,-73.944118,2015,331,"Brooklyn",8
3048,331,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,2015,332,"Brooklyn",4
3049,332,"Cambridge Pl & Gates Ave",40.68488,-73.96304,2015,333,"Brooklyn",7
3050,333,"Putnam Ave & Throop Ave",40.6851532,-73.94111,2015,334,"Brooklyn",7
3052,334,"Lewis Ave & Madison St",40.686312,-73.935775,2015,335,"Brooklyn",9
3053,335,"Marcy Ave & Lafayette Ave",40.6900815,-73.947915,2015,336,"Brooklyn",4
3054,336,"Greene Ave & Throop Ave",40.6894932,-73.942061,2015,337,"Brooklyn",7
3055,337,"Greene Ave & Nostrand Ave",40.6883337,-73.950916,2015,338,"Brooklyn",6
3056,338,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,2015,339,"Brooklyn",6
3057,339,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,2015,340,"Brooklyn",7
3058,340,"Lewis Ave & Kosciuszko St",40.69237074,-73.93705428,2015,341,"Brooklyn",8
3059,341,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,2015,342,"Brooklyn",4
3060,342,"Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,2015,343,"Brooklyn",7
3061,343,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094,2015,344,"Brooklyn",3
3062,344,"Myrtle Ave & Marcy Ave",40.69539817,-73.94954908,2015,345,"Brooklyn",8
3063,345,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,2015,346,"Brooklyn",4
3064,346,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,2015,347,"Brooklyn",14
3065,347,"Union Ave & Wallabout St",40.70029511,-73.95032283,2015,348,"Brooklyn",4
3066,348,"Tompkins Ave & Hopkins St",40.69957608,-73.94708417,2015,349,"Brooklyn",7
3067,349,"Broadway & Whipple St",40.7016657,-73.9437303,2015,350,"Brooklyn",9
3068,350,"Humboldt St & Varet St",40.7031724,-73.940636,2015,351,"Brooklyn",8
3069,351,"Lorimer St & Broadway",40.70411791,-73.94818595,2015,352,"Brooklyn",6
3070,352,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279,2015,353,"Brooklyn",5
3071,353,"Boerum St & Broadway",40.70538077,-73.94976519,2015,354,"Brooklyn",9
3072,354,"Leonard St & Boerum St",40.70583339,-73.94644578,2015,355,"Brooklyn",6
3073,355,"Division Ave & Hooper St",40.70691254,-73.95441667,2015,356,"Brooklyn",8
3074,356,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,2015,357,"Brooklyn",17
3075,357,"Division Ave & Marcy Ave",40.70708701,-73.95796783,2015,358,"Brooklyn",4
3076,358,"Scholes St & Manhattan Ave",40.70870368,-73.9448625,2015,359,"Brooklyn",8
3077,359,"Stagg St & Union Ave",40.70877084,-73.95095259,2015,360,"Brooklyn",15
3078,360,"Broadway & Roebling St",40.70925562,-73.95982218,2015,361,"Brooklyn",17
3079,361,"Leonard St & Grand St",40.71103537,-73.94714303,2015,362,"Brooklyn",12
3080,362,"S 4 St & Rodney St",40.70934,-73.95608,2015,363,"Brooklyn",9
3081,363,"Graham Ave & Grand St",40.711863,-73.944024,2015,364,"Brooklyn",10
3082,364,"Hope St & Union Ave",40.71167351,-73.95141312,2015,365,"Brooklyn",15
3083,365,"Bushwick Ave & Powers St",40.71247661,-73.94100005,2015,366,"Brooklyn",9
3084,366,"Devoe St & Leonard St",40.71348658,-73.94792458,2015,367,"Brooklyn",11
3085,367,"Roebling St & N 4 St",40.71469,-73.95739,2015,368,"Brooklyn",13
3086,368,"Graham Ave & Conselyea St",40.715143,-73.944507,2015,369,"Brooklyn",29
3087,369,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,2015,370,"Brooklyn",20
3088,370,"Union Ave & Jackson St",40.7160751,-73.952029,2015,371,"Brooklyn",10
3089,371,"Leonard St & Meeker Ave",40.7173184039,-73.9482021332,2015,372,"Brooklyn",5
3090,372,"N 8 St & Driggs Ave",40.71774592,-73.95600096,2015,373,"Brooklyn",46
3091,373,"Frost St & Meeker St",40.71764,-73.94882,2015,374,"Brooklyn",6
3092,374,"Berry St & N 8 St",40.7190095,-73.95852515,2015,375,"Brooklyn",27
3093,375,"N 6 St & Bedford Ave",40.71745169,-73.95850939,2015,376,"Brooklyn",50
3094,376,"Graham Ave & Withers St",40.7169811,-73.94485918,2015,377,"Brooklyn",8
3095,377,"Graham Ave & Herbert St",40.71929301,-73.94500379,2015,378,"Brooklyn",6
3096,378,"Union Ave & N 12 St",40.71924,-73.95242,2015,379,"Brooklyn",16
3097,379,"N Henry St & Richardson St",40.71921585,-73.9424469,2015,380,"Brooklyn",15
3098,380,"Leonard St & Bayard St",40.71928,-73.94861,2015,381,"Brooklyn",10
3099,381,"Leonard St & Manhattan Ave",40.7215224034,-73.948982656,2015,382,"Brooklyn",8
3100,382,"Nassau Ave & Newell St",40.72481,-73.94753,2015,383,"Brooklyn",2
3101,383,"N 12 St & Bedford Ave",40.72079821,-73.95484712,2015,384,"Brooklyn",14
3102,384,"Driggs Ave & Lorimer St",40.72179134,-73.9504154,2015,385,"Brooklyn",12
3103,385,"N 11 St & Wythe Ave",40.72153267,-73.95782357,2015,386,"Brooklyn",14
3104,386,"Kent Ave & N 7 St",40.72057658,-73.96150225,2015,387,"Brooklyn",38
3105,387,"N 15 St & Wythe Ave",40.724055,-73.955736,2015,388,"Brooklyn",6
3106,388,"Driggs Ave & N Henry St",40.72325,-73.94308,2015,389,"Brooklyn",20
3107,389,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,2015,390,"Brooklyn",31
3108,390,"Nassau Ave & Russell St",40.72557,-73.94434,2015,391,"Brooklyn",24
3109,391,"Banker St & Meserole Ave",40.72606,-73.95621,2015,392,"Brooklyn",16
3110,392,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,2015,393,"Brooklyn",21
3111,393,"Norman Ave & Leonard St",40.7258483,-73.95064893,2015,394,"Brooklyn",13
3112,394,"Milton St & Franklin St",40.72906,-73.95779,2015,395,"Brooklyn",29
3113,395,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,2015,396,"Brooklyn",20
3114,396,"India St & East River",40.73165141,-73.96161892,2015,397,"Brooklyn",6
3115,397,"India St & Manhattan Ave",40.73232194,-73.9550858,2015,398,"Brooklyn",17
3116,398,"Huron St & Franklin St",40.73266,-73.95826,2015,399,"Brooklyn",12
3117,399,"Franklin St & Dupont St",40.73564,-73.95866,2015,400,"Brooklyn",11
3118,400,"McGuinness Blvd & Eagle St",40.73555,-73.95284,2015,401,"Brooklyn",15
3119,401,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,2015,402,"Queens",32
3120,402,"Center Blvd & Borden Ave",40.74161,-73.96044,2015,403,"Queens",6
3121,403,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,2015,404,"Queens",7
3122,404,"48 Ave & 5 St",40.7443632871,-73.955873251,2015,405,"Queens",7
3123,405,"31 St & Thomson Ave",40.74469738,-73.93540375,2015,406,"Queens",3
3124,406,"46 Ave & 5 St",40.74731,-73.95451,2015,407,"Queens",21
3125,407,"45 Rd & 11 St",40.74708586,-73.94977234,2015,408,"Queens",14
3126,408,"44 Dr & Jackson Ave",40.74718234,-73.9432635,2015,409,"Queens",13
3127,409,"9 St & 44 Rd",40.74966,-73.9521,2015,410,"Queens",4
3128,410,"21 St & 43 Ave",40.75052534,-73.94594845,2015,411,"Queens",4
3129,411,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,2015,412,"Queens",22
3132,412,"E 59 St & Madison Ave",40.76350532,-73.97109243,2015,413,"Manhattan",41
3134,413,"3 Ave & E 62 St",40.76312584,-73.96526895,2015,414,"Manhattan",35
3135,414,"E 75 St & 3 Ave",40.77112927,-73.95772297,2015,415,"Manhattan",33
3136,415,"5 Ave & E 63 St",40.76650452,-73.97147595,2015,416,"Manhattan",31
3137,416,"5 Ave & E 73 St",40.77282817,-73.96685276,2015,417,"Manhattan",51
3138,417,"E 77 St & Park Ave",40.774405455,-73.9617526531,2015,418,"Manhattan",14
3139,418,"E 72 St & Park Ave",40.7711828754,-73.9640942216,2015,419,"Manhattan",33
3140,419,"1 Ave & E 78 St",40.77140426,-73.9535166,2015,420,"Manhattan",66
3141,420,"1 Ave & E 68 St",40.76500525,-73.95818491,2015,421,"Manhattan",102
3142,421,"1 Ave & E 62 St",40.7612274,-73.96094022,2015,422,"Manhattan",55
3143,422,"5 Ave & E 78 St",40.7768286344,-73.9638876915,2015,423,"Manhattan",58
3144,423,"E 81 St & Park Ave",40.77677702,-73.9590097,2015,424,"Manhattan",15
3145,424,"E 84 St & Park Ave",40.77862688,-73.95772073,2015,425,"Manhattan",56
3146,425,"E 81 St & 3 Ave",40.77573034,-73.9567526,2015,426,"Manhattan",20
3147,426,"E 85 St & 3 Ave",40.77801203,-73.95407149,2015,427,"Manhattan",60
3148,427,"E 84 St & 1 Ave",40.77565541,-73.95068615,2015,428,"Manhattan",38
3150,428,"E 85 St & York Ave",40.77536905,-73.94803392,2015,429,"Manhattan",33
3151,429,"E 81 St & York Ave",40.7728384,-73.94989233,2015,430,"Manhattan",27
3153,430,"E 71 St & 2 Ave",40.7681754674,-73.9591026306,2015,431,"Manhattan",24
3154,431,"E 77 St & 3 Ave",40.77314236,-73.95856158,2015,432,"Manhattan",29
3155,432,"Lexington Ave & E 63 St",40.76440023,-73.96648977,2015,433,"Manhattan",39
3156,433,"E 72 St & York Ave",40.76663814,-73.95348296,2015,434,"Manhattan",59
3157,434,"East End Ave & E 86 St",40.77518615,-73.94446054,2015,435,"Manhattan",14
3158,435,"W 63 St & Broadway",40.77163851,-73.98261428,2015,436,"Manhattan",52
3159,436,"W 67 St & Broadway",40.77492513,-73.98266566,2015,437,"Manhattan",45
3160,437,"Central Park West & W 76 St",40.77896784,-73.97374737,2015,438,"Manhattan",40
3161,438,"W 76 St & Columbus Ave",40.7801839724,-73.9772853255,2015,439,"Manhattan",27
3162,439,"W 78 St & Broadway",40.78339981,-73.98093133,2015,440,"Manhattan",29
3163,440,"Central Park West & W 68 St",40.7734066,-73.97782542,2015,441,"Manhattan",44
3164,441,"Columbus Ave & W 72 St",40.7770575,-73.97898475,2015,442,"Manhattan",50
3165,442,"Central Park West & W 72 St",40.7757937668,-73.9762057364,2015,443,"Manhattan",55
3166,443,"Riverside Dr & W 72 St",40.7805779901,-73.9856243134,2015,444,"Manhattan",27
3167,444,"Amsterdam Ave & W 73 St",40.7796680901,-73.9809304476,2015,445,"Manhattan",65
3168,445,"Central Park West & W 85 St",40.78472675,-73.96961715,2015,446,"Manhattan",70
3169,446,"Riverside Dr & W 82 St",40.78720869,-73.98128127,2015,447,"Manhattan",32
3170,447,"W 84 St & Columbus Ave",40.78499979,-73.97283406,2015,448,"Manhattan",36
3171,448,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,2015,449,"Manhattan",32
3172,449,"W 74 St & Columbus Ave",40.7785669,-73.97754961,2015,450,"Manhattan",25
3173,450,"Riverside Blvd & W 67 St",40.7775070275,-73.9888858795,2015,451,"Manhattan",35
3175,451,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,2015,452,"Manhattan",43
3176,452,"W 64 St & West End Ave",40.77452835,-73.98753759,2015,453,"Manhattan",32
3177,453,"W 84 St & Broadway",40.7867947,-73.977112,2015,454,"Manhattan",52
3178,454,"Riverside Dr & W 78 St",40.78414472,-73.98362492,2015,455,"Manhattan",19
3179,455,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,2015,456,"Brooklyn",4
3180,456,"Brooklyn Bridge Park - Pier 2",40.69878,-73.99712,2015,457,"Brooklyn",7
3221,457,"47 Ave & 31 St",40.743,-73.93561,2015,458,"Queens",6
3222,458,"Hanson Pl & St Felix St",40.6851595999,-73.9771136642,2015,459,"Brooklyn",43
3223,459,"E 55 St & 3 Ave",40.7589965596,-73.9686539769,2015,460,"Manhattan",48
3224,460,"W 13 St & Hudson St",40.739973541,-74.005138725,2015,461,"Manhattan",55
3226,461,"W 82 St & Central Park West",40.78275,-73.97137,2015,462,"Manhattan",22
3229,462,"Marcy Ave & MacDonough St",40.6806176846,-73.946249485,2015,463,"Brooklyn",5
3230,463,"Penn Station Valet",40.751283597,-73.9969244599,2015,464,"Manhattan",97
3231,464,"E 67 St & Park Ave",40.7678008015,-73.9659208059,2015,465,"Manhattan",38
3232,465,"Bond St & Fulton St",40.6896218879,-73.9830426872,2015,466,"Brooklyn",11
3233,466,"E 48 St & 5 Ave",40.7572456791,-73.9780591428,2015,467,"Manhattan",76
3234,467,"E 40 St & Madison Ave",40.7515936845,-73.9804315567,2015,468,"Manhattan",2
3235,468,"E 41 St & Madison Ave",40.7521652806,-73.979921937,2015,469,"Manhattan",45
3236,469,"PABT Valet",40.758984814,-73.9937996864,2015,470,"Manhattan",53
3237,470,"21 St & 41 Ave",40.7538334344,-73.9426767826,2015,471,"Queens",5
3238,471,"E 80 St & 2 Ave",40.7739139024,-73.9543953538,2015,472,"Manhattan",18
3241,472,"Monroe St & Tompkins Ave",40.686203,-73.944694,2015,473,"Brooklyn",6
3242,473,"Schermerhorn St & Court St",40.6910292568,-73.9918336272,2015,474,"Brooklyn",19
3243,474,"E 58 St & 1 Ave",40.7589238638,-73.9622622728,2015,475,"Manhattan",11
3244,475,"University Pl & E 8 St",40.7314372409,-73.9949034154,2015,476,"Manhattan",52
3246,476,"Montague St & Clinton St",40.69428,-73.9923,2015,477,"Brooklyn",3
